wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
podkarpackie;leżajski;4;0.58;0;0;0;1;118;37;5;29;3;t1808;2020-12-12
podkarpackie;lubaczowski;14;2.55;1;1;0;1;377;48;17;29;2;t1809;2020-12-12
podkarpackie;łańcucki;5;0.62;1;0;1;1;316;45;5;38;2;t1810;2020-12-12
podkarpackie;mielecki;4;0.29;0;0;0;0;355;151;47;104;0;t1811;2020-12-12
podkarpackie;niżański;4;0.6;0;0;0;1;282;24;5;18;1;t1812;2020-12-12
podkarpackie;przemyski;5;0.68;0;0;0;2;422;38;6;29;3;t1813;2020-12-12
podkarpackie;przeworski;1;0.13;0;0;0;1;157;20;3;17;0;t1814;2020-12-12
podkarpackie;ropczycko-sędziszowski;3;0.4;0;0;0;0;99;31;4;26;1;t1815;2020-12-12
podkarpackie;rzeszowski;16;0.94;1;1;0;0;535;87;20;63;4;t1816;2020-12-12
podkarpackie;sanocki;5;0.53;0;0;0;0;135;33;7;26;0;t1817;2020-12-12
podkarpackie;stalowowolski;17;1.61;0;0;0;0;474;96;28;67;1;t1818;2020-12-12
podkarpackie;strzyżowski;8;1.31;1;1;0;0;241;29;8;19;2;t1819;2020-12-12
podkarpackie;tarnobrzeski;8;1.51;0;0;0;0;202;121;29;92;0;t1820;2020-12-12
podkarpackie;leski;3;1.14;0;0;0;0;62;9;3;6;0;t1821;2020-12-12
podkarpackie;Krosno;19;4.12;0;0;0;0;80;41;20;21;0;t1861;2020-12-12
podkarpackie;Przemyśl;9;1.49;0;0;0;1;205;47;12;31;4;t1862;2020-12-12
podkarpackie;Rzeszów;32;1.63;1;0;1;0;560;162;41;118;3;t1863;2020-12-12
podkarpackie;Tarnobrzeg;9;1.93;0;0;0;0;198;201;63;138;0;t1864;2020-12-12
podlaskie;augustowski;9;1.55;0;0;0;0;287;27;9;18;0;t2001;2020-12-12
podlaskie;białostocki;53;3.53;0;0;0;0;666;143;64;79;0;t2002;2020-12-12
podlaskie;bielski;3;0.55;2;0;2;0;269;14;3;11;0;t2003;2020-12-12
podlaskie;grajewski;3;0.64;1;1;0;1;210;19;3;15;1;t2004;2020-12-12
podlaskie;hajnowski;8;1.89;1;1;0;0;269;22;8;14;0;t2005;2020-12-12
podlaskie;kolneński;5;1.32;1;0;1;0;100;30;7;23;0;t2006;2020-12-12
podlaskie;łomżyński;1;0.2;0;0;0;0;288;13;1;11;1;t2007;2020-12-12
podlaskie;moniecki;5;1.24;0;0;0;2;195;25;6;19;0;t2008;2020-12-12
podlaskie;sejneński;3;1.51;0;0;0;0;97;12;4;8;0;t2009;2020-12-12
podlaskie;siemiatycki;5;1.14;0;0;0;0;156;30;14;15;1;t2010;2020-12-12
podlaskie;sokólski;4;0.6;0;0;0;1;338;24;4;20;0;t2011;2020-12-12
podlaskie;suwalski;4;1.12;1;0;1;0;181;11;4;7;0;t2012;2020-12-12
podlaskie;wysokomazowiecki;12;2.12;0;0;0;0;299;38;14;24;0;t2013;2020-12-12
podlaskie;zambrowski;17;3.92;0;0;0;0;247;40;18;22;0;t2014;2020-12-12
podlaskie;Białystok;81;2.72;0;0;0;1;1513;322;85;232;5;t2061;2020-12-12
podlaskie;Łomża;7;1.11;0;0;0;0;254;23;8;15;0;t2062;2020-12-12
podlaskie;Suwałki;13;1.86;2;0;2;0;447;44;13;30;1;t2063;2020-12-12
pomorskie;bytowski;15;1.9;0;0;0;0;407;64;17;44;3;t2201;2020-12-12
pomorskie;chojnicki;33;3.38;1;0;1;1;502;82;33;46;3;t2202;2020-12-12
pomorskie;człuchowski;20;3.58;0;0;0;0;445;60;20;34;6;t2203;2020-12-12
pomorskie;gdański;92;7.71;0;0;0;4;1154;235;95;135;5;t2204;2020-12-12
pomorskie;kartuski;24;1.7;0;0;0;1;880;146;29;112;5;t2205;2020-12-12
pomorskie;kościerski;19;2.61;0;0;0;0;458;81;23;55;3;t2206;2020-12-12
pomorskie;kwidzyński;52;6.26;0;0;0;0;543;135;52;82;1;t2207;2020-12-12
pomorskie;lęborski;25;3.78;0;0;0;1;301;92;27;64;1;t2208;2020-12-12
pomorskie;malborski;41;6.47;0;0;0;0;595;109;42;63;4;t2209;2020-12-12
pomorskie;nowodworski;8;2.25;0;0;0;0;333;37;8;27;2;t2210;2020-12-12
pomorskie;pucki;19;2.18;0;0;0;0;574;82;22;59;1;t2211;2020-12-12
pomorskie;słupski;30;3.04;0;0;0;2;869;116;31;82;3;t2212;2020-12-12
pomorskie;starogardzki;43;3.35;0;0;0;0;757;119;44;72;3;t2213;2020-12-12
pomorskie;tczewski;47;4.06;1;0;1;1;847;156;52;94;10;t2214;2020-12-12
pomorskie;wejherowski;134;6.13;0;0;0;0;1515;428;139;276;13;t2215;2020-12-12
pomorskie;sztumski;28;6.81;0;0;0;1;429;84;29;53;2;t2216;2020-12-12
pomorskie;Gdańsk;232;4.92;0;0;0;9;3843;943;246;671;26;t2261;2020-12-12
pomorskie;Gdynia;105;4.27;1;0;1;2;1681;409;113;292;4;t2262;2020-12-12
pomorskie;Słupsk;40;4.43;0;0;0;0;908;211;41;161;9;t2263;2020-12-12
pomorskie;Sopot;6;1.69;0;0;0;0;195;45;6;35;4;t2264;2020-12-12
śląskie;będziński;23;1.56;0;0;0;2;584;103;23;76;4;t2401;2020-12-12
śląskie;bielski;30;1.8;0;0;0;1;913;153;31;116;6;t2402;2020-12-12
śląskie;cieszyński;26;1.46;0;0;0;1;704;102;26;74;2;t2403;2020-12-12
śląskie;częstochowski;9;0.67;0;0;0;0;378;46;9;35;2;t2404;2020-12-12
śląskie;gliwicki;13;1.13;1;0;1;0;637;60;14;46;0;t2405;2020-12-12
śląskie;kłobucki;12;1.42;1;1;0;0;331;44;12;30;2;t2406;2020-12-12
śląskie;lubliniecki;13;1.7;0;0;0;0;272;36;14;21;1;t2407;2020-12-12
śląskie;mikołowski;14;1.41;1;0;1;0;484;58;15;41;2;t2408;2020-12-12
śląskie;myszkowski;8;1.13;0;0;0;0;344;47;8;37;2;t2409;2020-12-12
śląskie;pszczyński;6;0.54;0;0;0;0;428;43;7;35;1;t2410;2020-12-12
śląskie;raciborski;12;1.11;4;0;4;1;380;46;13;33;0;t2411;2020-12-12
śląskie;rybnicki;12;1.53;0;0;0;0;309;36;12;23;1;t2412;2020-12-12
śląskie;tarnogórski;16;1.14;1;0;1;6;605;63;18;44;1;t2413;2020-12-12
śląskie;bieruńsko-lędziński;12;2.0;0;0;0;0;275;41;13;28;0;t2414;2020-12-12
śląskie;wodzisławski;8;0.51;0;0;0;0;450;50;10;37;3;t2415;2020-12-12
śląskie;zawierciański;14;1.2;0;0;0;1;375;67;15;51;1;t2416;2020-12-12
śląskie;żywiecki;15;0.98;0;0;0;0;654;100;15;80;5;t2417;2020-12-12
śląskie;Bielsko-Biała;28;1.64;0;0;0;1;683;137;29;103;5;t2461;2020-12-12
śląskie;Bytom;29;1.76;0;0;0;1;519;95;32;61;2;t2462;2020-12-12
śląskie;Chorzów;7;0.65;2;0;2;0;364;76;8;67;1;t2463;2020-12-12
śląskie;Częstochowa;27;1.23;0;0;0;1;605;126;30;94;2;t2464;2020-12-12
śląskie;Dąbrowa Górnicza;24;2.02;0;0;0;2;598;103;25;77;1;t2465;2020-12-12
śląskie;Gliwice;50;2.81;0;0;0;6;903;136;53;82;1;t2466;2020-12-12
śląskie;Jastrzębie-Zdrój;11;1.24;0;0;0;1;272;43;11;32;0;t2467;2020-12-12
śląskie;Jaworzno;21;2.31;0;0;0;0;389;64;23;41;0;t2468;2020-12-12
śląskie;Katowice;46;1.58;3;2;1;1;1135;218;50;162;6;t2469;2020-12-12
śląskie;Mysłowice;8;1.07;0;0;0;0;203;27;10;16;1;t2470;2020-12-12
śląskie;Piekary Śląskie;8;1.46;0;0;0;0;209;41;9;30;2;t2471;2020-12-12
