wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
warmiñsko-mazurskie;nowomiejski;18;4.11;;;;20;23;394;49;18;29;2;t2812
warmiñsko-mazurskie;olecki;14;4.11;;;;13;8;268;30;14;16;0;t2813
warmiñsko-mazurskie;olsztyñski;111;8.73;;;;112;81;1262;261;113;145;3;t2814
warmiñsko-mazurskie;ostródzki;77;7.41;1;;1;83;65;1083;177;77;90;10;t2815
warmiñsko-mazurskie;piski;3;0.54;;;;34;33;490;26;3;23;0;t2816
warmiñsko-mazurskie;szczycieñski;31;4.48;4;;4;48;18;594;108;34;73;1;t2817
warmiñsko-mazurskie;go³dapski;9;3.38;1;1;;9;6;195;14;10;4;0;t2818
warmiñsko-mazurskie;wêgorzewski;6;2.66;1;;1;21;1;181;19;7;12;0;t2819
warmiñsko-mazurskie;Elbl¹g;110;9.24;9;;9;129;46;1248;381;113;264;4;t2861
warmiñsko-mazurskie;Olsztyn;152;8.84;;;;226;155;1800;470;158;305;7;t2862
wielkopolskie;chodzieski;9;1.92;4;;4;8;2;171;34;10;24;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;71;8.17;1;1;;48;10;783;131;73;58;0;t3002
wielkopolskie;gnieŸnieñski;53;3.65;;;;48;22;794;149;55;92;2;t3003
wielkopolskie;gostyñski;24;3.16;1;;1;25;6;244;58;24;33;1;t3004
wielkopolskie;grodziski;10;1.93;;;;7;8;318;41;11;29;1;t3005
wielkopolskie;jarociñski;19;2.66;;;;16;7;308;59;20;39;0;t3006
wielkopolskie;kaliski;10;1.20;1;;1;7;6;297;68;10;58;0;t3007
wielkopolskie;kêpiñski;25;4.43;1;;1;15;16;361;69;25;42;2;t3008
wielkopolskie;kolski;4;0.46;1;1;;10;4;253;59;4;54;1;t3009
wielkopolskie;koniñski;41;3.15;3;;3;26;8;582;88;44;41;3;t3010
wielkopolskie;koœciañski;36;4.55;;;;26;10;434;161;41;117;3;t3011
wielkopolskie;krotoszyñski;21;2.72;1;1;;14;2;301;45;22;21;2;t3012
wielkopolskie;leszczyñski;15;2.61;2;1;1;22;3;276;50;16;34;0;t3013
wielkopolskie;miêdzychodzki;9;2.45;;;;14;;261;41;10;31;0;t3014
wielkopolskie;nowotomyski;29;3.83;;;;27;9;389;75;29;46;0;t3015
wielkopolskie;obornicki;29;4.85;;;;22;26;534;87;30;55;2;t3016
wielkopolskie;ostrowski;44;2.72;2;1;1;43;7;441;110;45;63;2;t3017
wielkopolskie;ostrzeszowski;18;3.25;1;1;;15;6;202;56;19;35;2;t3018
wielkopolskie;pilski;51;3.75;4;3;1;46;42;883;197;56;140;1;t3019
wielkopolskie;pleszewski;13;2.06;;;;7;3;188;52;15;37;0;t3020
wielkopolskie;poznañski;287;7.11;10;9;1;314;132;3221;954;304;628;22;t3021
wielkopolskie;rawicki;15;2.49;1;;1;14;7;169;40;15;24;1;t3022
wielkopolskie;s³upecki;64;10.84;2;;2;46;21;552;104;65;38;1;t3023
wielkopolskie;szamotulski;48;5.23;1;;1;60;44;1000;107;52;55;0;t3024
wielkopolskie;œredzki;27;4.57;1;1;;24;13;326;68;27;41;0;t3025
wielkopolskie;œremski;33;5.37;2;1;1;18;9;317;81;37;43;1;t3026
wielkopolskie;turecki;29;3.46;1;;1;19;2;337;227;29;193;5;t3027
wielkopolskie;w¹growiecki;18;2.56;5;1;4;17;11;288;52;19;33;0;t3028
wielkopolskie;wolsztyñski;9;1.56;1;;1;18;5;302;22;9;13;0;t3029
wielkopolskie;wrzesiñski;45;5.76;4;4;;55;7;803;98;46;52;0;t3030
wielkopolskie;z³otowski;35;5.05;1;;1;43;16;623;66;35;31;0;t3031
wielkopolskie;Kalisz;14;1.40;1;;1;28;3;304;81;17;64;0;t3061
wielkopolskie;Konin;36;4.92;7;;7;32;7;410;82;37;40;5;t3062
wielkopolskie;Leszno;25;3.95;1;;1;9;5;271;71;26;43;2;t3063
wielkopolskie;Poznañ;392;7.34;23;23;;440;194;3659;1781;422;1324;35;t3064
zachodniopomorskie;bia³ogardzki;23;4.85;;;;22;11;444;64;25;37;2;t3201
zachodniopomorskie;choszczeñski;27;5.62;;;;32;19;400;61;30;27;4;t3202
zachodniopomorskie;drawski;42;7.39;;;;39;31;635;59;43;16;0;t3203
zachodniopomorskie;goleniowski;59;7.16;;;;62;33;1001;131;63;63;5;t3204
zachodniopomorskie;gryficki;22;3.67;6;1;5;21;16;515;70;28;41;1;t3205
zachodniopomorskie;gryfiñski;37;4.53;;;;79;20;1021;138;39;98;1;t3206
zachodniopomorskie;kamieñski;26;5.55;2;;2;30;6;405;51;28;19;4;t3207
zachodniopomorskie;ko³obrzeski;49;6.17;;;;28;26;474;158;57;101;0;t3208
zachodniopomorskie;koszaliñski;11;1.66;1;;1;31;15;472;70;18;50;2;t3209
zachodniopomorskie;myœliborski;19;2.90;;;;25;13;457;81;21;59;1;t3210
zachodniopomorskie;policki;56;6.89;;;;84;39;893;175;57;117;1;t3211
zachodniopomorskie;pyrzycki;22;5.60;;;;57;8;429;71;27;42;2;t3212
zachodniopomorskie;s³awieñski;34;6.07;;;;28;17;455;70;35;32;3;t3213
zachodniopomorskie;stargardzki;71;5.91;;;;74;34;969;173;79;89;5;t3214
zachodniopomorskie;szczecinecki;40;5.17;;;;47;24;512;112;41;68;3;t3215
zachodniopomorskie;œwidwiñski;42;9.03;1;;1;23;17;278;63;43;20;0;t3216
zachodniopomorskie;wa³ecki;73;13.79;;;;37;12;569;93;74;16;3;t3217
zachodniopomorskie;³obeski;32;8.76;;;;17;20;291;47;32;13;2;t3218
zachodniopomorskie;Koszalin;36;3.37;1;;1;72;27;867;159;40;118;1;t3261
zachodniopomorskie;Szczecin;279;6.96;16;;16;304;138;3643;974;302;649;23;t3262
zachodniopomorskie;Œwinoujœcie;6;1.47;;;;30;7;356;41;8;33;0;t3263
